ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24026923,"07/03/2024, 3:24:08 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7B 4A1,900 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24026926,"07/03/2024, 3:45:48 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24026933,"07/03/2024, 4:31:48 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7C 3X4,700 Block SYNDICATE AV N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24026934,"07/03/2024, 4:35:32 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7C 2R4,CONNOLLY ST AND MCLEOD ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24026942,"07/03/2024, 5:16:45 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7A 4L7,1 Block CUMBERLAND ST N, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24026944,"07/03/2024, 5:22:07 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24026962,"07/03/2024, 8:47:05 PM","07/04/2024, 1:07:02 PM",THUNDER BAY,ON,P7C 2C8,400 Block UNIVERSITY DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24026904,"07/03/2024, 10:04:25 AM","07/04/2024, 1:07:03 PM",THUNDER BAY,ON,P7C 1E1,1800 Block VICTORIA AV E, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24026917,"07/03/2024, 2:52:04 PM","07/04/2024, 1:07:03 PM",THUNDER BAY,ON,P7B 4Y8,100 Block BLUCHER AV, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24026919,"07/03/2024, 3:06:14 PM","07/04/2024, 1:07:03 PM",THUNDER BAY,ON,P7C 4L7,500 Block CHAPPLES DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027133,"07/05/2024, 12:28:27 AM","07/05/2024, 1:07:17 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24027137,"07/05/2024, 12:51:30 AM","07/05/2024, 1:07:17 PM",THUNDER BAY,ON,P7C 2V9,NORTHERN AV AND MAY ST N, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24027141,"07/05/2024, 1:53:17 AM","07/05/2024, 1:07:18 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD," TBPS] THEFT IN PROGRESS, OVER 50000",Other Theft,THEFT
TB24027152,"07/05/2024, 2:44:46 AM","07/05/2024, 1:07:19 PM",THUNDER BAY,ON,P7E 2N4,100 Block LELAND AV S," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24027155,"07/05/2024, 2:54:28 AM","07/05/2024, 1:07:19 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027157,"07/05/2024, 3:02:39 AM","07/05/2024, 1:07:20 PM",THUNDER BAY,ON,P7E 1A2,SIMPSON ST AND GEORGE ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027160,"07/05/2024, 3:16:20 AM","07/05/2024, 1:07:20 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24027181,"07/05/2024, 5:34:59 AM","07/05/2024, 1:07:23 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027189,"07/05/2024, 7:05:39 AM","07/05/2024, 1:07:24 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24027192,"07/05/2024, 8:12:52 AM","07/05/2024, 1:07:25 PM",THUNDER BAY,ON,P7C 3W9,400 Block SYNDICATE AV N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24026955,"07/03/2024, 7:53:03 PM","07/05/2024, 1:07:28 PM",THUNDER BAY,ON,P7B 1A8,200 Block RED RIVER RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027034,"07/04/2024, 6:01:05 AM","07/05/2024, 1:07:46 PM",THUNDER BAY,ON,P7E 5R8,ARTHUR ST W AND MOUNTDALE AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24027050,"07/04/2024, 8:22:46 AM","07/05/2024, 1:07:48 PM",THUNDER BAY,ON,P7E 1E5,400 Block SYNDICATE AV S, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027051,"07/04/2024, 8:46:21 AM","07/05/2024, 1:07:48 PM",THUNDER BAY,ON,P7E 2M6,1400 Block BROWN ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027054,"07/04/2024, 9:20:38 AM","07/05/2024, 1:07:49 PM",THUNDER BAY,ON,P7E 1E9,CHRISTINA ST E AND SYNDICATE AV S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24027067,"07/04/2024, 2:09:25 PM","07/05/2024, 1:07:51 PM",THUNDER BAY,ON,P7E 5P4,2600 Block ARTHUR ST E," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24027069,"07/04/2024, 2:58:46 PM","07/05/2024, 1:07:52 PM",THUNDER BAY,ON,P7E 2S2,200 Block MADISON ST," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24027070,"07/04/2024, 3:00:20 PM","07/05/2024, 1:07:52 PM",THUNDER BAY,ON,P7A 5M7,1 Block BALSAM ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027071,"07/04/2024, 3:03:13 PM","07/05/2024, 1:07:52 PM",THUNDER BAY,ON,P7B 5R8,100 Block CUMBERLAND ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027072,"07/04/2024, 3:04:22 PM","07/05/2024, 1:07:53 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027074,"07/04/2024, 3:12:05 PM","07/05/2024, 1:07:53 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027075,"07/04/2024, 3:21:07 PM","07/05/2024, 1:07:54 PM",THUNDER BAY,ON,P7E 4K9,300 Block MARY ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027080,"07/04/2024, 3:43:00 PM","07/05/2024, 1:07:56 PM",THUNDER BAY,ON,P7C 2V9,MAY ST N AND NORTHERN AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027086,"07/04/2024, 4:34:03 PM","07/05/2024, 1:07:58 PM",THUNDER BAY,ON,P7E 6T5,NEEBING AV AND GORE ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027091,"07/04/2024, 5:30:28 PM","07/05/2024, 1:07:58 PM",THUNDER BAY,ON,P7C,EDWARD ST N AND REDWOOD AV E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027094,"07/04/2024, 6:25:14 PM","07/05/2024, 1:07:59 PM",THUNDER BAY,ON,P7B 6R6,GOLF LINKS RD AND RIVIERA DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027104,"07/04/2024, 7:39:30 PM","07/05/2024, 1:07:59 PM",THUNDER BAY,ON,P7B,WILSON ST AND SOUTH WATER ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24027107,"07/04/2024, 8:01:04 PM","07/05/2024, 1:08:00 PM",THUNDER BAY,ON,P7C 3X3,700 Block SYNDICATE AV N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24027108,"07/04/2024, 8:20:48 PM","07/05/2024, 1:08:00 PM",THUNDER BAY,ON,P7C 4S9,300 Block JAMES ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027109,"07/04/2024, 8:45:31 PM","07/05/2024, 1:08:00 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION MVC INJURIES FIRE NOT REQ,Traffic,MOTOR VEHICLE COLLISION
TB24027112,"07/04/2024, 9:02:37 PM","07/05/2024, 1:08:00 PM",THUNDER BAY,ON,P7B 5E1,OLIVER RD AND SANDERS DR, TBPS] MOTOR VEHICLE COLLISION VEHICLE LEAKING FLUIDS - DUAL RESP,Traffic,MOTOR VEHICLE COLLISION
TB24027348,"07/06/2024, 7:31:11 AM","07/06/2024, 1:05:24 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027343,"07/06/2024, 7:02:36 AM","07/06/2024, 1:05:25 PM",THUNDER BAY,ON,P7C 3Y5,300 Block ARCHIBALD ST N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24027267,"07/05/2024, 10:40:10 PM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 4G4,100 Block MARLBOROUGH ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027270,"07/05/2024, 11:12:38 PM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24027276,"07/05/2024, 11:39:56 PM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7C 2S1,SIMPSON ST AND PACIFIC AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24027278,"07/05/2024, 11:51:53 PM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7A 7L2,500 Block COURT ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027282,"07/06/2024, 12:02:33 AM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 5K5,1100 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24027284,"07/06/2024, 12:26:36 AM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24027286,"07/06/2024, 12:41:56 AM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24027297,"07/06/2024, 1:34:53 AM","07/06/2024, 1:05:26 PM",THUNDER BAY,ON,P7E 5R2,JAMES ST S AND ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24027226,"07/05/2024, 5:27:45 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027231,"07/05/2024, 5:56:48 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7A 2J6,200 Block GIBSON AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027250,"07/05/2024, 8:11:09 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7E 1G7,ARTHUR ST E AND ARCHIBALD ST S, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24027252,"07/05/2024, 8:16:46 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7E 2V3,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027255,"07/05/2024, 8:39:26 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027258,"07/05/2024, 8:47:14 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7E,ARTHUR ST E AND EDWARD ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24027262,"07/05/2024, 9:20:07 PM","07/06/2024, 1:05:27 PM",THUNDER BAY,ON,P7A 4K8,1000 Block DAWSON RD," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24027227,"07/05/2024, 5:36:23 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027229,"07/05/2024, 5:42:48 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24027228,"07/05/2024, 5:42:48 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027230,"07/05/2024, 5:49:59 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7B 0A1,1200 Block GOLF LINKS RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027248,"07/05/2024, 7:55:18 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027249,"07/05/2024, 7:59:46 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7E 5M8,ARTHUR ST E AND MCKELLAR ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24027259,"07/05/2024, 8:55:14 PM","07/06/2024, 1:05:28 PM",THUNDER BAY,ON,P7B 6N3,700 Block ATHENS DR," TBPS] MISCHIEF 11-10, MICHIEF OVER 5000",Other Property Crime,MISCHIEF
TB24027193,"07/05/2024, 8:52:06 AM","07/06/2024, 1:05:29 PM",THUNDER BAY,ON,P7B 4A2,900 Block MEMORIAL AV, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027199,"07/05/2024, 9:24:18 AM","07/06/2024, 1:05:29 PM",THUNDER BAY,ON,P7A 1V3,400 Block HODDER AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027209,"07/05/2024, 2:16:55 PM","07/06/2024, 1:05:29 PM",THUNDER BAY,ON,P7B 1L4,200 Block AMBROSE ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24027218,"07/05/2024, 4:11:12 PM","07/06/2024, 1:05:29 PM",THUNDER BAY,ON,P7B 4H1,1 Block HODGE ST, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24027161,"07/05/2024, 3:16:22 AM","07/06/2024, 1:05:30 PM",THUNDER BAY,ON,P7B 2S4,800 Block FORT WILLIAM RD, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24027200,"07/05/2024, 9:28:24 AM","07/06/2024, 1:05:30 PM",THUNDER BAY,ON,P7C 4A6,700 Block MCKELLAR ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027402,"07/06/2024, 5:47:36 PM","07/07/2024, 1:03:48 PM",THUNDER BAY,ON,P7B 2G1,OLIVER RD AND HIGH ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24027412,"07/06/2024, 7:38:25 PM","07/07/2024, 1:03:48 PM",THUNDER BAY,ON,P7B 0A9,300 Block MAIN ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027418,"07/06/2024, 8:30:58 PM","07/07/2024, 1:03:48 PM",THUNDER BAY,ON,P7C 3X8,100 Block CENTENNIAL SQ, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24027428,"07/06/2024, 10:26:40 PM","07/07/2024, 1:03:48 PM",THUNDER BAY,ON,P7B 2K2,300 Block QUEEN ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24027443,"07/06/2024, 11:56:07 PM","07/07/2024, 1:03:48 PM",THUNDER BAY,ON,P7E 1H1,500 Block LUCI CT, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027469,"07/07/2024, 3:39:06 AM","07/07/2024, 1:03:48 PM",THUNDER BAY,ON,P7B 3Y7,400 Block MEMORIAL AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24027394,"07/06/2024, 4:27:38 PM","07/07/2024, 1:03:49 PM",THUNDER BAY,ON,P7A 4S2,500 Block CUMBERLAND ST N, TBPS] ASSAULT ACCUSED PRESENT,Assault,ASSAULT
TB24027411,"07/06/2024, 7:33:56 PM","07/07/2024, 1:03:49 PM",THUNDER BAY,ON,P7C 1M7,200 Block LEITH ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027417,"07/06/2024, 8:15:36 PM","07/07/2024, 1:03:49 PM",THUNDER BAY,ON,P7B 4S2,200 Block KENOGAMI AV S," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24027421,"07/06/2024, 9:35:19 PM","07/07/2024, 1:03:49 PM",THUNDER BAY,ON,P7C 4T4,500 Block JAMES ST N, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027423,"07/06/2024, 9:58:49 PM","07/07/2024, 1:03:49 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027308,"07/06/2024, 2:29:13 AM","07/07/2024, 1:03:50 PM",THUNDER BAY,ON,P7B 3Y7,400 Block MEMORIAL AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027365,"07/06/2024, 11:25:52 AM","07/07/2024, 1:03:50 PM",THUNDER BAY,ON,P7A 7W6,100 Block COADY AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027369,"07/06/2024, 12:14:42 PM","07/07/2024, 1:03:50 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027373,"07/06/2024, 1:17:07 PM","07/07/2024, 1:03:50 PM",THUNDER BAY,ON,P7C 5V4,100 Block MAY ST N, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24027375,"07/06/2024, 1:29:24 PM","07/07/2024, 1:03:50 PM",THUNDER BAY,ON,P7A,1 Block NORTH WATER ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027387,"07/06/2024, 3:20:16 PM","07/07/2024, 1:03:51 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND RIVERSIDE DR, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24027457,"07/07/2024, 1:28:25 AM","07/07/2024, 1:06:07 PM",THUNDER BAY,ON,P7C 4B1,300 Block VICKERS ST N," TBPS] SEXUAL ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Other,SEXUAL ASSAULT
TB24027465,"07/07/2024, 2:39:00 AM","07/07/2024, 1:06:07 PM",THUNDER BAY,ON,P7B 1R3,200 Block BAY ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027472,"07/07/2024, 3:49:10 AM","07/07/2024, 1:06:07 PM",THUNDER BAY,ON,P7C 4J1,200 Block FRANKLIN ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027483,"07/07/2024, 5:34:41 AM","07/07/2024, 1:06:07 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB24027494,"07/07/2024, 7:38:37 AM","07/07/2024, 1:06:07 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027025,"07/04/2024, 4:48:59 AM","07/07/2024, 1:07:25 PM",THUNDER BAY,ON,P7C 2H4,1300 Block CAMERON ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027543,"07/07/2024, 8:53:08 PM","07/08/2024, 1:07:00 PM",THUNDER BAY,ON,P7E 1H3,100 Block CENTENNIAL SQ," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24027544,"07/07/2024, 9:01:06 PM","07/08/2024, 1:07:00 PM",THUNDER BAY,ON,P7A 4N1,200 Block CUMBERLAND ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027545,"07/07/2024, 9:13:36 PM","07/08/2024, 1:07:00 PM",THUNDER BAY,ON,P7C,800 Block MINNESOTA ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24027546,"07/07/2024, 9:28:16 PM","07/08/2024, 1:07:01 PM",THUNDER BAY,ON,P7J,MOUNTAIN RD AND 15TH SIDE RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24027555,"07/07/2024, 11:16:51 PM","07/08/2024, 1:07:02 PM",THUNDER BAY,ON,P7E 6S6,2200 Block MOUNTDALE AV," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24027559,"07/08/2024, 12:18:38 AM","07/08/2024, 1:07:02 PM",THUNDER BAY,ON,P7B 2T2,1 Block CUMBERLAND ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027560,"07/08/2024, 12:28:59 AM","07/08/2024, 1:07:03 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027561,"07/08/2024, 1:24:08 AM","07/08/2024, 1:07:03 PM",THUNDER BAY,ON,P7B 1V6,200 Block WINDSOR ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027562,"07/08/2024, 1:52:21 AM","07/08/2024, 1:07:03 PM",THUNDER BAY,ON,P7E 1A9,100 Block MAY ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027568,"07/08/2024, 3:13:21 AM","07/08/2024, 1:07:04 PM",THUNDER BAY,ON,P7A 1H7,400 Block RITA ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24027576,"07/08/2024, 5:32:15 AM","07/08/2024, 1:07:05 PM",THUNDER BAY,ON,P7B 6J6,100 Block PICTON AV, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24027581,"07/08/2024, 6:15:06 AM","07/08/2024, 1:07:05 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027495,"07/07/2024, 7:45:48 AM","07/08/2024, 1:07:28 PM",THUNDER BAY,ON,P7C 2M6,300 Block HERON ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24027500,"07/07/2024, 9:04:05 AM","07/08/2024, 1:07:28 PM",THUNDER BAY,ON,P7A 7L2,500 Block COURT ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24027513,"07/07/2024, 12:14:07 PM","07/08/2024, 1:07:30 PM",THUNDER BAY,ON,P7C 1N7,200 Block CUMMING ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24027520,"07/07/2024, 3:09:54 PM","07/08/2024, 1:07:31 PM",THUNDER BAY,ON,P7C 2P2,100 Block ROWAND ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
